pass,product,variable,kind,decided_by,basis,evidence
pass1,colossyan,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,"Checked pricing page, ToS, AUP, and three Help Center billing/usage articles (Pricing & Packaging FAQ, Video generation minutes, Managing your account); all describe minutes being deducted ""whenever you click Generate"" but none addresses a technical failure or empty-result case specifically -- silence, matching codebook-v1.md's note that this variable ""is silent often."" Accessed 2026-08-07. "
pass1,colossyan,renewal_notice_commitment,instrument_gap,hand,"DOCTRINE 2026-08-17 (orchestrator/doctrine-event-conditional-notice.md). Corrected from a previous hand decision of vendor_silence. The vendor publishes a notice commitment scoped to a price or plan change and none for an ordinary renewal, which the binary value list cannot express. This record's own adjudicated row was already hand-classified instrument_gap on the same facts; the pass-1 row was stale under the later convention. Direction: this moves the value OUT of the study's headline category.","ToS 3.4/14.3 and the two Help Center billing articles all state that renewal happens automatically unless the customer cancels first, but none commits to notifying the customer in advance of a renewal charge. Accessed 2026-08-07. "
pass1,copyleaks,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,"Product meters generation (a scan consumes credits per the FAQ/ToS §8.1), so not_applicable (no metered generation step at all) does not apply. No document read (pricing page, ToS in full including §10 AI Detection Products, or the one Help Center billing article available) states what happens to the credit charge when a scan technically fails or errors (as opposed to completing but returning a result the buyer dislikes). ToS §10.2 disclaims warranty on RESULT ACCURACY (""may incorrectly flag certain content"") but says nothing about a credit refund/non-charge for a failed job. Silent, per rule "
pass1,copyleaks,renewal_notice_commitment,instrument_gap,hand,"AUDIT. ""ToS 22.3 commits to advance notice only for vendor-initiated CHANGES to subscription plans/pricing ('We will provide you with advance notice of any such changes, and they will apply to you only as of the start of your next billing cycle or subscription renewal')"" - notice is documented, on an event trigger the binary value list cannot express. Study's own named event-conditional-notice gap.","No document commits to notifying the buyer in advance of a routine same-price renewal charge. ToS §22.3 commits to advance notice only for vendor-initiated CHANGES to subscription plans/pricing (""We will provide you with advance notice of any such changes, and they will apply to you only as of the start of your next billing cycle or subscription renewal"") — a different commitment from advance notice of each recurring charge at the existing price, so it does not satisfy advance_notice_stated. §14.1's 14-day notice period runs the other way (buyer must notify Copyleaks not to renew), not a vendo"
pass1,d-id,trial_card_required,vendor_silence,pattern,silence signal: \bno statement\b,"Neither the pricing page, the Studio EULA/Terms of Use (section 3.1, Guest User), nor the FAQ states whether payment details are required to start the Studio (web) trial; no ""no credit card required"" statement, no statement requiring one. Per rule, absence of any statement is unknown; not inferred from the signup link's design. NOTE (context, not basis for this value): a separate Help Center article, ""How do I start a trial on the D-ID mobile app?"" (help.d-id.com/hc/en-us/articles/31288639829009), explicitly instructs users to ""Select a subscription plan and enter your credit card details"" for"
pass1,d-id,trial_auto_converts,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,No official document for the Studio (web) trial states whether it converts to a paid subscription automatically at expiry or simply ends/locks access. Studio EULA section 3.1 is silent on this. (A separate mobile-app-specific Help Center article implies auto-charge unless canceled for that distinct signup flow; not used here for the same reason given under trial_card_required.) 
pass1,d-id,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"Pricing page, FAQ, Studio EULA/Terms of Use, and the Help Center (searched directly for ""failed""/""error"" + credits) were read; none states whether a technically failed or empty generation consumes a credit. FAQ's moderation-rejection Q&As address why an image/audio/ text submission is rejected pre-generation, not credit treatment of a failed attempt. "
pass1,decktopus,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"No document read (ToS, the credits FAQ, or the dedicated 'How Decktopus AI Credits Work' article) states what happens to credits when a generation fails, errors, or produces nothing usable. s12 states credit COSTS ('generating 1 slide costs 5 credits', 'editing... costs 5 credits per edit') but never addresses the failure case."
pass1,decktopus,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,"No document read (pricing page, ToS, or the two dedicated renewal Help Center articles) commits to notifying the customer in advance of a renewal charge; all four only state that renewal happens automatically unless canceled, with no advance-notice commitment."
pass1,decktopus,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,No document addresses commercial use of a user's OWN generated output. ToS 'commercial' hits are all about (a) users not sending unsolicited commercial communications and (b) users not infringing others' commercial rights -- never about whether the customer may use their own Decktopus-made deck commercially. The pricing page's full compare-plans table (Deck Creation / Presentation Management / Branding & Team / Enterprise Features rows) contains no 'commercial use' row.
