product_id,variable,value,unknown_kind,attribution_decided_by,source,evidence,row_provenance
adobe-express,refund_policy_location,dedicated_refund_page,,,https://www.adobe.com/legal/subscription-terms.html,"The 14-day refund window and conditions appear only in the dedicated Adobe Subscription and Cancellation Terms, confirmed absent from the General Terms of Use and not stated on the pricing page. Agreed by both passes.",adjudicated
adobe-express,commercial_use_lowest_tier,free,,,https://helpx.adobe.com/firefly/using/generative-credits-faq.html,"""In general, you may use outputs from generative AI features commercially"", gated only by beta-vs-non-beta feature status, not by tier; free-tier users have access to non-beta generative features. Agreed by both passes.",adjudicated
adobe-express,watermark_removal_tier,unknown,vendor_silence,pattern,https://www.adobe.com/express/pricing?country=us,"No document states which tier(s) carry vendor watermarks/branding, or that none do; no watermark row exists in the pricing feature grid. Distinct from the Content-Credentials/provenance-metadata clause (invisible AI-provenance metadata, not a tier-differentiated visible watermark statement). Agreed by both passes.",adjudicated
adobe-express,output_ownership_statement,user_owns,,,https://www.adobe.com/legal/terms.html,"General Terms of Use 4.2: ""you...retain all rights and ownership of your Content. We do not claim any ownership rights to your Content"", with ""Content"" defined to include material created using the Services. Confirmed to cover generative-AI outputs specifically by the Generative AI Product Specific Terms section 1 (""The Input and Output are your Content""). Agreed by both passes.",adjudicated
adobe-express,usage_cap_quantified,all_caps_quantified,,,https://www.adobe.com/express/pricing?country=us,"Every limit the documents attribute to the entry tier carries a number: 250 generative credits/month, 100GB storage, 30 days version history, 3 accounts per social network. ""Unlimited Quick Actions"" is stated but is not qualified by the discretionary generative-AI throttle clause found in the Generative AI Product Specific Terms, since that clause is scoped to generative AI features specifically and Quick Actions is a non-generative edit/crop/resize toolset. Value agreed by both passes; this record carries pass 2's phrasing of that reasoning rather than pass 1's, because pass 1's own phrasing cross-referenced ""unquantified_limit_clause = absent"", which this record's adjudicated unquantified_limit_clause = present supersedes -- carrying pass 1's wording forward unedited would have made this record self-contradictory. The value itself (all_caps_quantified) is unaffected either way: it does not depend on unquantified_limit_clause's resolution, since the one ""Unlimited"" claim on this tier is outside that clause's scope regardless. NOTE: pass 2's evidence for this variable separately cites an ""Up to 2 hours long"" video figure that could not be located in any saved pass-2 source (same citation gap as free_plan_cap_value's dropped seventh item) -- immaterial to this value, since the tier's other, verified caps already carry it to all_caps_quantified, but flagged here for the same reason. ",adjudicated
adobe-express,unquantified_limit_clause,present,,,https://www.adobe.com/go/adobe-gen-ai-addl-terms,"ADJUDICATED by codebook decision rule 1 (""Read the terms of service and the acceptable-use policy in full for this variable. A skim is not sufficient. `absent` is a claim about a document you have read to the end."") Pass 1 coded absent from a keyword sweep of the General Terms of Use and the Subscription and Cancellation Terms, explicitly declining to open the Adobe Generative AI Product Specific Terms PDF -- linked directly from the General Terms' own section 1.2, and stating in its own first paragraph that it is incorporated by reference into ""the Terms"" -- on the stated ground of ""this study's hard rule against downloading files."" No such rule exists anywhere in protocol-v1.md, codebook-v1.md, sampling-rules.md, deviations-for-coders.md, or the full orchestrator/deviations-log.md (grepped all five for ""download""/""pdf"": zero hits in the first four; the deviations log's one PDF-adjacent entry, D-009, concerns a price-representation check unrelated to document access). Pass 2 opened that same PDF (curl + pypdf text extraction, a legitimate documents-only read of an official, linked vendor document) and found, in section 1 ""Generating Content"": ""Adobe reserves the right to throttle, limit, disable, suspend, or terminate your right to use or access the generative AI features at any time in our sole discretion without prior notice to you"" -- an unquantified, discretionary standard squarely matching the `present` row. The adjudicator independently re-fetched this exact URL live on 2026-08-16: it still resolves to the identical filename and effective date (20260423) and the clause is verbatim present. Pass 1's `absent` value does not meet the codebook's own evidentiary bar because it rests on a document pass 1 did not read, for a reason that is not a real rule; `present` is the rule-based value. ",adjudicated
adobe-firefly,headline_price_usd,9.99,,,https://www.adobe.com/products/firefly/plans.html,"AGREED. Firefly Standard card, default Individuals-tab display state: 'US$9.99/mo' / 'Monthly'. Confirmed in a second representation, embedded commerce JSON (productCode FFST, PA-1930): price 9.99, currencyCode USD. Re-confirmed live by this adjudicator 2026-08-16 via direct network-request inspection of the same commerce endpoint, matched to the visible 'Buy now' control via its data-wcs-osi attribute.",adjudicated
adobe-firefly,headline_billing_basis,per_month_billed_monthly,,,https://www.adobe.com/products/firefly/plans.html,"AGREED. Card reads 'Monthly' (not 'billed annually'); commerce JSON confirms commitment:MONTH, term:MONTHLY. No annual-prepay option exists for any Individual-tab plan -- all four carry commitment:MONTH in their own JSON.",adjudicated
adobe-firefly,first_charge_amount_usd,9.99,,,https://www.adobe.com/legal/subscription-terms.html,"AGREED. Month-to-month Subscription Terms: subscription 'begins as soon as your initial payment is processed' and charges 'the then-current rate for your plan... every month'. No annual commitment applies and no mandatory add-on exists (see mandatory_addon_present), so first charge = the published monthly rate; no arithmetic performed on either pass or this adjudication.",adjudicated
adobe-firefly,mandatory_addon_present,no,,,https://www.adobe.com/products/firefly/plans.html,AGREED. Pricing-page FAQ: 'Adobe will not charge you for additional credits unless you choose to purchase them.' Credit add-on packs are explicitly optional; no other required charge found on top of the $9.99/mo price for the plan as advertised.,adjudicated
adobe-firefly,annual_condition_disclosure,not_applicable,,,https://www.adobe.com/products/firefly/plans.html,AGREED. No annual-prepay option exists anywhere on the default Individuals tab (see annual_default_toggle); the headline figure does not depend on annual prepayment (rule 1).,adjudicated
adobe-firefly,annual_default_toggle,no_toggle,,,https://www.adobe.com/products/firefly/plans.html,"AGREED. Accessibility-tree/DOM inspection (both passes, independently, and this adjudicator) finds no monthly/annual billing-period control on the Individuals tab; all four Individual-segment offers carry commitment:MONTH in their own embedded commerce JSON. An 'Annual, billed monthly' control exists in the DOM but belongs to the Business/Team tab only, not the default view.",adjudicated
